user_id,timestamp,event_type,platform,app_name,duration
user_id 28,2026-04-04 15:06:27,click,mobile,twitter,105
user_id 28,2026-04-04 20:10:29,app_open,mobile,whatsapp,197
user_id 28,2026-04-04 06:48:17,like,web,instagram,460
user_id 28,2026-04-04 18:34:40,scroll,web,youtube,171
user_id 28,2026-04-04 20:22:03,like,web,amazon,212
user_id 28,2026-04-04 19:59:14,app_open,mobile,amazon,113
user_id 28,2026-04-04 04:07:23,like,web,youtube,244
user_id 28,2026-04-04 08:55:23,purchase,mobile,amazon,566
user_id 28,2026-04-04 10:59:45,click,mobile,amazon,471
user_id 28,2026-04-05 15:53:32,click,web,instagram,10
user_id 28,2026-04-05 13:16:32,click,mobile,amazon,588
user_id 28,2026-04-05 18:41:25,app_open,web,youtube,413
user_id 28,2026-04-05 04:56:25,purchase,web,youtube,85
user_id 28,2026-04-05 19:42:29,click,web,twitter,509
user_id 28,2026-04-05 05:23:06,click,web,twitter,582
user_id 28,2026-04-05 01:53:38,app_open,web,amazon,502
user_id 28,2026-04-05 02:58:07,app_open,mobile,amazon,238
user_id 28,2026-04-05 05:05:06,click,mobile,twitter,401
user_id 28,2026-04-05 01:23:43,like,mobile,whatsapp,153
user_id 28,2026-04-05 23:48:34,scroll,mobile,twitter,190
user_id 28,2026-04-05 17:33:37,app_open,web,instagram,441
user_id 28,2026-04-05 06:55:40,purchase,web,amazon,381
user_id 28,2026-04-05 07:16:50,purchase,mobile,youtube,315
user_id 28,2026-04-06 09:46:01,like,mobile,instagram,259
user_id 28,2026-04-06 23:29:58,scroll,web,instagram,458
user_id 28,2026-04-06 08:29:13,like,mobile,amazon,342
user_id 28,2026-04-06 22:02:22,scroll,web,twitter,88
user_id 28,2026-04-06 09:02:19,like,web,youtube,466
user_id 28,2026-04-06 08:36:18,click,mobile,twitter,489
user_id 28,2026-04-07 11:34:51,purchase,mobile,twitter,146
user_id 28,2026-04-07 01:39:09,like,mobile,whatsapp,532
user_id 28,2026-04-07 23:12:28,like,mobile,whatsapp,544
user_id 28,2026-04-07 20:04:32,click,web,twitter,522
user_id 28,2026-04-07 03:51:16,purchase,web,instagram,43
user_id 28,2026-04-07 06:59:32,scroll,web,instagram,48
user_id 28,2026-04-07 19:46:34,like,mobile,twitter,288
user_id 28,2026-04-08 13:51:57,scroll,web,twitter,530
user_id 28,2026-04-08 17:51:05,click,mobile,amazon,217
user_id 28,2026-04-08 14:41:46,purchase,web,whatsapp,346
user_id 28,2026-04-08 23:21:37,app_open,mobile,twitter,182
user_id 28,2026-04-08 15:11:18,like,mobile,twitter,196
user_id 28,2026-04-08 21:45:21,click,web,youtube,23
user_id 28,2026-04-08 04:34:57,click,web,instagram,536
user_id 28,2026-04-09 05:15:57,purchase,mobile,twitter,348
user_id 28,2026-04-09 01:54:51,scroll,mobile,youtube,87
user_id 28,2026-04-09 15:17:07,scroll,web,twitter,175
user_id 28,2026-04-09 10:59:35,app_open,web,amazon,298
user_id 28,2026-04-09 22:37:09,like,mobile,instagram,93
user_id 28,2026-04-09 18:39:36,app_open,web,youtube,194
user_id 28,2026-04-09 05:48:01,scroll,mobile,whatsapp,403
user_id 28,2026-04-10 07:54:12,scroll,mobile,twitter,291
user_id 28,2026-04-10 01:05:21,purchase,web,youtube,70
user_id 28,2026-04-10 22:51:58,scroll,mobile,twitter,527
user_id 28,2026-04-10 06:59:54,like,mobile,whatsapp,214
user_id 28,2026-04-10 22:58:39,scroll,web,instagram,572
user_id 28,2026-04-10 00:45:58,like,mobile,amazon,46
user_id 28,2026-04-10 22:13:51,like,mobile,twitter,270
user_id 28,2026-04-10 02:00:19,scroll,mobile,twitter,473
user_id 29,2026-04-01 03:31:41,app_open,web,twitter,22
user_id 29,2026-04-01 21:27:57,app_open,mobile,twitter,381
user_id 29,2026-04-01 23:03:51,click,mobile,instagram,79
user_id 29,2026-04-01 16:19:37,app_open,web,whatsapp,496
user_id 29,2026-04-01 22:32:13,app_open,web,whatsapp,126
user_id 29,2026-04-01 05:21:38,purchase,mobile,whatsapp,185
user_id 29,2026-04-01 20:15:25,like,mobile,amazon,255
user_id 29,2026-04-01 01:57:39,like,mobile,instagram,438
user_id 29,2026-04-01 14:43:36,purchase,web,twitter,278
user_id 29,2026-04-01 15:49:23,app_open,mobile,twitter,116
user_id 29,2026-04-01 11:43:07,click,web,amazon,62
user_id 29,2026-04-01 02:05:40,purchase,web,amazon,351
user_id 29,2026-04-01 11:29:13,app_open,web,twitter,523
user_id 29,2026-04-01 07:18:26,like,mobile,twitter,205
user_id 29,2026-04-01 10:12:38,app_open,mobile,amazon,11
user_id 29,2026-04-01 17:57:17,scroll,mobile,twitter,566
user_id 29,2026-04-01 05:53:49,purchase,mobile,whatsapp,442
user_id 29,2026-04-01 00:10:25,scroll,web,instagram,535
user_id 29,2026-04-02 08:23:29,app_open,mobile,instagram,550
user_id 29,2026-04-02 01:49:30,scroll,web,whatsapp,292
user_id 29,2026-04-02 09:38:09,scroll,mobile,amazon,127
user_id 29,2026-04-02 08:40:50,scroll,mobile,whatsapp,127
user_id 29,2026-04-02 04:36:44,scroll,web,twitter,14
user_id 29,2026-04-02 20:42:28,app_open,web,twitter,229
user_id 29,2026-04-02 01:51:04,purchase,web,whatsapp,445
user_id 29,2026-04-03 12:10:52,click,mobile,amazon,281
user_id 29,2026-04-03 08:50:02,app_open,web,twitter,349
user_id 29,2026-04-03 01:35:45,app_open,mobile,twitter,303
user_id 29,2026-04-03 08:36:22,click,mobile,twitter,338
user_id 29,2026-04-03 20:37:39,click,mobile,instagram,206
user_id 29,2026-04-03 04:27:07,scroll,mobile,instagram,6
user_id 29,2026-04-03 15:39:59,click,mobile,youtube,176
user_id 29,2026-04-04 02:00:01,like,web,instagram,91
user_id 29,2026-04-04 23:07:44,click,mobile,youtube,579
user_id 29,2026-04-04 06:59:58,app_open,web,whatsapp,356
user_id 29,2026-04-04 04:21:35,like,web,instagram,256
user_id 29,2026-04-04 03:53:06,app_open,web,whatsapp,287
user_id 29,2026-04-04 11:29:21,scroll,mobile,youtube,23
user_id 29,2026-04-04 10:24:54,purchase,web,instagram,509
user_id 29,2026-04-04 08:30:23,like,mobile,twitter,572
user_id 29,2026-04-04 10:14:04,like,mobile,whatsapp,511
user_id 29,2026-04-04 13:44:57,click,web,amazon,351
user_id 29,2026-04-04 20:38:02,click,mobile,twitter,75
user_id 29,2026-04-04 13:06:16,like,web,youtube,566
user_id 29,2026-04-04 02:04:11,app_open,web,instagram,523
user_id 29,2026-04-04 12:19:44,app_open,mobile,youtube,499
user_id 29,2026-04-04 01:51:57,purchase,web,youtube,44
user_id 29,2026-04-04 13:55:25,purchase,mobile,whatsapp,311
user_id 29,2026-04-04 03:33:59,app_open,mobile,amazon,19
user_id 29,2026-04-04 22:42:37,like,mobile,whatsapp,263
user_id 29,2026-04-04 17:30:55,click,mobile,instagram,486
user_id 29,2026-04-05 03:09:08,purchase,web,amazon,153
user_id 29,2026-04-05 22:34:17,purchase,web,whatsapp,537
user_id 29,2026-04-05 12:11:33,scroll,mobile,amazon,33
user_id 29,2026-04-05 01:24:12,purchase,web,twitter,396
user_id 29,2026-04-05 19:27:07,like,mobile,youtube,535
user_id 29,2026-04-05 13:38:32,app_open,mobile,whatsapp,562
user_id 29,2026-04-05 09:10:48,purchase,mobile,youtube,366
user_id 29,2026-04-05 05:19:58,like,web,amazon,141
user_id 29,2026-04-05 21:45:53,like,web,amazon,195
user_id 29,2026-04-05 01:31:21,scroll,mobile,twitter,6
user_id 29,2026-04-05 11:27:43,click,web,twitter,12
user_id 29,2026-04-05 00:55:41,app_open,web,youtube,270
user_id 29,2026-04-05 13:20:22,purchase,mobile,youtube,341
user_id 29,2026-04-05 06:45:29,purchase,mobile,youtube,308
user_id 29,2026-04-05 07:02:39,click,mobile,whatsapp,138
user_id 29,2026-04-05 21:16:35,scroll,mobile,youtube,431
user_id 29,2026-04-05 08:12:09,purchase,web,instagram,312
user_id 29,2026-04-05 06:51:28,scroll,web,youtube,512
user_id 29,2026-04-05 07:09:22,app_open,web,twitter,149
user_id 29,2026-04-06 16:36:27,app_open,web,instagram,453
user_id 29,2026-04-06 18:24:35,app_open,mobile,whatsapp,509
user_id 29,2026-04-06 01:31:47,click,mobile,amazon,524
user_id 29,2026-04-06 22:27:11,scroll,mobile,youtube,312
user_id 29,2026-04-06 22:02:25,like,web,whatsapp,130
user_id 29,2026-04-06 23:05:30,like,web,amazon,301
user_id 29,2026-04-06 17:32:14,like,mobile,whatsapp,483
user_id 29,2026-04-06 06:00:31,app_open,mobile,twitter,130
user_id 29,2026-04-06 16:29:12,like,web,instagram,453
user_id 29,2026-04-06 23:56:39,scroll,web,youtube,269
user_id 29,2026-04-06 00:00:04,app_open,web,whatsapp,345
user_id 29,2026-04-06 18:48:20,app_open,web,youtube,297
user_id 29,2026-04-06 15:13:57,app_open,web,amazon,28
user_id 29,2026-04-07 02:43:40,click,mobile,instagram,48
user_id 29,2026-04-07 05:56:06,app_open,web,whatsapp,244
user_id 29,2026-04-07 00:31:09,click,web,instagram,597
user_id 29,2026-04-07 16:13:07,scroll,mobile,amazon,181
user_id 29,2026-04-07 04:50:19,app_open,mobile,twitter,418
user_id 29,2026-04-07 22:52:05,click,web,whatsapp,142
user_id 29,2026-04-07 00:46:44,app_open,web,youtube,402
user_id 29,2026-04-07 18:15:48,purchase,mobile,instagram,127
user_id 29,2026-04-07 10:30:32,click,mobile,amazon,597
user_id 29,2026-04-07 07:53:59,purchase,mobile,whatsapp,192
user_id 29,2026-04-07 04:18:41,click,web,youtube,475
user_id 29,2026-04-07 07:12:44,click,web,whatsapp,504
user_id 29,2026-04-07 16:38:31,like,web,amazon,493
user_id 29,2026-04-07 12:13:04,scroll,mobile,whatsapp,20
user_id 29,2026-04-08 02:59:45,app_open,web,amazon,352
user_id 29,2026-04-08 15:33:17,like,web,youtube,31
user_id 29,2026-04-08 10:25:52,scroll,mobile,whatsapp,555
user_id 29,2026-04-08 20:25:02,app_open,mobile,twitter,26
user_id 29,2026-04-08 10:42:43,scroll,mobile,youtube,572
user_id 29,2026-04-08 02:04:05,click,mobile,amazon,267
user_id 29,2026-04-08 23:09:57,purchase,web,twitter,587
user_id 29,2026-04-08 14:13:23,scroll,web,twitter,135
user_id 29,2026-04-08 23:10:31,click,mobile,youtube,84
user_id 29,2026-04-08 06:36:24,purchase,mobile,youtube,508
user_id 29,2026-04-08 08:20:06,purchase,web,amazon,462
user_id 29,2026-04-08 19:14:55,app_open,mobile,youtube,120
user_id 29,2026-04-08 12:48:18,click,mobile,whatsapp,394
user_id 29,2026-04-08 22:20:40,purchase,web,youtube,304
user_id 29,2026-04-09 13:52:03,scroll,web,whatsapp,158
user_id 29,2026-04-09 16:08:28,click,mobile,youtube,534
user_id 29,2026-04-09 01:02:38,click,web,twitter,292
user_id 29,2026-04-09 05:15:28,click,web,twitter,240
user_id 29,2026-04-09 13:43:58,app_open,web,instagram,324
user_id 29,2026-04-09 11:26:24,app_open,mobile,twitter,267
user_id 29,2026-04-09 00:54:39,click,mobile,instagram,10
user_id 29,2026-04-09 16:10:39,click,mobile,youtube,296
user_id 29,2026-04-09 13:11:54,purchase,mobile,amazon,56
user_id 29,2026-04-09 10:05:02,app_open,web,instagram,33
user_id 29,2026-04-10 16:43:41,like,mobile,amazon,303
user_id 29,2026-04-10 04:13:44,app_open,mobile,twitter,102
user_id 29,2026-04-10 23:01:52,click,web,whatsapp,247
user_id 29,2026-04-10 14:19:52,click,web,whatsapp,440
user_id 29,2026-04-10 07:59:20,scroll,mobile,twitter,89
user_id 29,2026-04-10 05:15:17,app_open,web,amazon,441
user_id 29,2026-04-10 12:55:18,click,mobile,youtube,421
user_id 29,2026-04-10 03:28:48,click,mobile,youtube,498
user_id 29,2026-04-10 11:31:53,scroll,mobile,amazon,268
user_id 29,2026-04-10 20:46:59,app_open,web,instagram,115
user_id 30,2026-04-01 05:31:26,app_open,mobile,whatsapp,496
user_id 30,2026-04-01 02:40:36,purchase,mobile,amazon,240
user_id 30,2026-04-01 23:02:01,app_open,web,instagram,210
user_id 30,2026-04-01 10:53:34,app_open,web,twitter,542
user_id 30,2026-04-01 10:23:22,purchase,mobile,amazon,182
user_id 30,2026-04-01 18:21:06,app_open,web,whatsapp,6
user_id 30,2026-04-01 22:28:22,purchase,mobile,twitter,499
user_id 30,2026-04-01 14:28:22,like,mobile,amazon,74
user_id 30,2026-04-01 07:03:28,click,mobile,twitter,555
user_id 30,2026-04-01 01:57:52,purchase,web,instagram,595
user_id 30,2026-04-01 15:56:13,scroll,web,instagram,423
user_id 30,2026-04-01 16:40:20,purchase,mobile,twitter,406
user_id 30,2026-04-01 22:41:13,purchase,web,youtube,348
user_id 30,2026-04-01 12:52:55,purchase,web,youtube,573
user_id 30,2026-04-01 11:08:23,purchase,web,twitter,477
user_id 30,2026-04-01 07:34:06,scroll,mobile,instagram,373
user_id 30,2026-04-01 10:11:31,like,web,amazon,207
user_id 30,2026-04-01 21:00:56,scroll,web,whatsapp,73
user_id 30,2026-04-01 17:30:56,purchase,web,instagram,350
user_id 30,2026-04-01 17:19:01,like,mobile,youtube,483
user_id 30,2026-04-02 18:44:14,click,mobile,instagram,230
user_id 30,2026-04-02 11:24:13,app_open,web,amazon,153
user_id 30,2026-04-02 19:11:31,like,mobile,amazon,183
user_id 30,2026-04-02 12:46:23,click,mobile,instagram,597
user_id 30,2026-04-02 02:22:16,app_open,mobile,whatsapp,537
user_id 30,2026-04-02 13:27:01,app_open,mobile,instagram,442
user_id 30,2026-04-02 01:07:09,purchase,web,instagram,98
user_id 30,2026-04-02 06:56:30,scroll,web,youtube,301
user_id 30,2026-04-03 20:43:58,click,web,twitter,93
user_id 30,2026-04-03 04:08:51,app_open,web,twitter,15
user_id 30,2026-04-03 17:08:57,scroll,mobile,instagram,513
user_id 30,2026-04-03 20:08:08,click,mobile,amazon,53
user_id 30,2026-04-03 23:50:27,purchase,web,twitter,443
user_id 30,2026-04-04 10:15:46,like,mobile,youtube,226
user_id 30,2026-04-04 08:19:55,click,web,whatsapp,7
user_id 30,2026-04-04 08:15:05,app_open,web,twitter,352
user_id 30,2026-04-04 17:38:15,scroll,mobile,youtube,398
user_id 30,2026-04-04 07:13:39,click,mobile,whatsapp,130
user_id 30,2026-04-04 18:52:29,purchase,mobile,instagram,428
user_id 30,2026-04-04 07:21:20,click,mobile,instagram,179
user_id 30,2026-04-04 09:20:34,like,web,instagram,91
user_id 30,2026-04-04 20:56:24,like,web,amazon,377
user_id 30,2026-04-04 09:06:12,click,web,whatsapp,320
user_id 30,2026-04-04 17:37:24,scroll,mobile,instagram,270
user_id 30,2026-04-04 19:10:58,purchase,mobile,instagram,416
user_id 30,2026-04-05 13:31:45,click,mobile,amazon,527
user_id 30,2026-04-05 09:18:49,app_open,web,youtube,26
user_id 30,2026-04-05 02:04:08,purchase,mobile,twitter,426
user_id 30,2026-04-05 22:15:00,app_open,web,whatsapp,531
user_id 30,2026-04-05 18:01:01,like,web,whatsapp,229
user_id 30,2026-04-05 02:18:56,app_open,web,youtube,472
user_id 30,2026-04-05 14:48:33,click,web,amazon,24
user_id 30,2026-04-05 11:04:32,scroll,web,whatsapp,407
user_id 30,2026-04-05 03:20:30,app_open,mobile,whatsapp,355
user_id 30,2026-04-05 02:09:01,scroll,web,youtube,419
user_id 30,2026-04-05 19:39:51,click,web,twitter,152
user_id 30,2026-04-05 20:59:37,click,mobile,whatsapp,449
user_id 30,2026-04-05 15:23:17,purchase,web,whatsapp,278
user_id 30,2026-04-06 06:54:36,app_open,web,instagram,588
user_id 30,2026-04-06 04:37:20,click,web,twitter,531
user_id 30,2026-04-06 10:35:42,click,mobile,instagram,545
user_id 30,2026-04-06 13:20:40,scroll,web,instagram,391
user_id 30,2026-04-06 12:28:53,like,web,amazon,588
user_id 30,2026-04-06 13:06:36,app_open,web,youtube,55
user_id 30,2026-04-06 00:53:09,purchase,mobile,amazon,189
user_id 30,2026-04-06 00:19:10,like,web,instagram,59
user_id 30,2026-04-06 06:06:50,app_open,mobile,whatsapp,487
user_id 30,2026-04-06 12:26:37,click,mobile,twitter,284
user_id 30,2026-04-06 11:39:35,purchase,mobile,amazon,392
user_id 30,2026-04-06 23:19:07,scroll,web,youtube,344
user_id 30,2026-04-06 19:21:30,purchase,mobile,youtube,566
user_id 30,2026-04-06 11:46:46,like,mobile,twitter,380
user_id 30,2026-04-06 13:08:48,click,mobile,whatsapp,219
user_id 30,2026-04-07 23:33:18,scroll,web,whatsapp,72
user_id 30,2026-04-07 03:06:18,app_open,web,youtube,451
user_id 30,2026-04-07 06:20:41,scroll,mobile,amazon,245
user_id 30,2026-04-07 19:53:01,purchase,mobile,youtube,256
user_id 30,2026-04-07 17:57:08,app_open,mobile,amazon,336
user_id 30,2026-04-07 13:16:06,app_open,mobile,youtube,482
user_id 30,2026-04-07 16:41:05,like,web,amazon,261
user_id 30,2026-04-07 17:12:48,app_open,web,amazon,23
user_id 30,2026-04-07 04:30:08,purchase,mobile,youtube,197
user_id 30,2026-04-07 02:35:23,scroll,mobile,instagram,292
user_id 30,2026-04-07 11:41:39,scroll,web,instagram,268
user_id 30,2026-04-07 00:31:11,click,web,whatsapp,25
user_id 30,2026-04-08 07:36:32,click,web,twitter,41
user_id 30,2026-04-08 18:27:15,app_open,web,instagram,95
user_id 30,2026-04-08 02:17:33,click,mobile,instagram,6
user_id 30,2026-04-08 09:27:24,like,mobile,whatsapp,531
user_id 30,2026-04-08 10:13:34,purchase,web,whatsapp,336
user_id 30,2026-04-08 07:56:36,purchase,web,twitter,598
user_id 30,2026-04-08 21:07:55,app_open,mobile,amazon,46
user_id 30,2026-04-08 01:55:38,purchase,web,instagram,520
user_id 30,2026-04-08 06:07:03,like,web,youtube,184
user_id 30,2026-04-08 19:10:46,click,web,twitter,412
user_id 30,2026-04-08 01:05:28,click,mobile,twitter,509
user_id 30,2026-04-08 05:36:05,purchase,web,twitter,143
user_id 30,2026-04-08 11:18:02,purchase,web,whatsapp,185
user_id 30,2026-04-08 14:34:31,purchase,web,youtube,536
user_id 30,2026-04-08 21:32:32,like,web,whatsapp,34
user_id 30,2026-04-08 02:57:10,purchase,mobile,youtube,160
user_id 30,2026-04-08 16:29:28,purchase,mobile,amazon,289
user_id 30,2026-04-08 20:06:16,purchase,web,instagram,159
user_id 30,2026-04-08 02:22:15,purchase,mobile,youtube,207
user_id 30,2026-04-08 23:30:54,scroll,web,amazon,535
user_id 30,2026-04-09 19:30:56,scroll,web,instagram,507
user_id 30,2026-04-09 18:14:25,purchase,web,twitter,302
user_id 30,2026-04-09 19:47:13,scroll,mobile,twitter,509
user_id 30,2026-04-09 00:34:46,purchase,mobile,youtube,197
user_id 30,2026-04-09 22:08:26,like,web,youtube,62
user_id 30,2026-04-09 16:30:55,purchase,mobile,twitter,323
user_id 30,2026-04-09 19:23:23,purchase,web,twitter,328
user_id 30,2026-04-09 01:44:51,like,mobile,instagram,408
user_id 30,2026-04-09 20:10:25,app_open,mobile,amazon,217
user_id 30,2026-04-09 19:33:06,like,web,instagram,221
user_id 30,2026-04-09 21:20:10,purchase,web,youtube,443
user_id 30,2026-04-10 09:30:32,purchase,web,whatsapp,477
user_id 30,2026-04-10 05:06:35,scroll,mobile,twitter,244
user_id 30,2026-04-10 20:40:01,like,mobile,instagram,96
user_id 30,2026-04-10 14:03:20,like,web,youtube,21
user_id 30,2026-04-10 05:33:11,scroll,web,whatsapp,432
user_id 30,2026-04-10 02:52:44,scroll,web,amazon,338
user_id 30,2026-04-10 08:13:14,like,web,amazon,135
user_id 30,2026-04-10 23:39:00,click,mobile,youtube,165
user_id 30,2026-04-10 23:22:43,purchase,web,twitter,519
user_id 30,2026-04-10 12:33:58,purchase,mobile,youtube,20
user_id 30,2026-04-10 19:42:21,purchase,web,instagram,438
user_id 31,2026-04-01 14:34:17,scroll,mobile,instagram,562
user_id 31,2026-04-01 07:10:01,app_open,web,whatsapp,163
user_id 31,2026-04-01 06:00:29,purchase,mobile,instagram,269
user_id 31,2026-04-01 00:19:20,app_open,mobile,amazon,218
user_id 31,2026-04-01 02:46:39,click,web,twitter,406
user_id 31,2026-04-01 02:13:09,purchase,web,whatsapp,29
user_id 31,2026-04-01 11:12:02,like,web,amazon,67
user_id 31,2026-04-01 23:07:03,scroll,web,whatsapp,88
user_id 31,2026-04-01 08:22:21,click,mobile,twitter,59
user_id 31,2026-04-01 17:37:59,purchase,web,twitter,112
user_id 31,2026-04-01 00:49:24,click,web,twitter,265
user_id 31,2026-04-01 05:09:47,app_open,web,youtube,230
user_id 31,2026-04-01 14:32:14,click,mobile,twitter,203
user_id 31,2026-04-02 15:29:37,app_open,web,instagram,497
user_id 31,2026-04-02 00:39:08,scroll,web,amazon,139
user_id 31,2026-04-02 17:02:42,click,mobile,twitter,306
user_id 31,2026-04-02 08:34:12,scroll,web,amazon,48
user_id 31,2026-04-02 14:03:16,purchase,web,twitter,61
user_id 31,2026-04-02 12:54:55,scroll,web,youtube,169
user_id 31,2026-04-02 00:41:48,app_open,mobile,instagram,291
user_id 31,2026-04-02 14:52:41,scroll,mobile,youtube,527
user_id 31,2026-04-03 15:15:45,scroll,web,twitter,515
user_id 31,2026-04-03 17:07:44,like,mobile,youtube,435
user_id 31,2026-04-03 04:42:13,scroll,mobile,youtube,462
user_id 31,2026-04-03 22:05:21,purchase,mobile,amazon,294
user_id 31,2026-04-03 21:59:31,purchase,web,whatsapp,236
user_id 31,2026-04-03 07:02:45,app_open,web,whatsapp,490
user_id 31,2026-04-03 15:19:48,purchase,web,whatsapp,578
user_id 31,2026-04-03 11:34:26,click,web,twitter,557
user_id 31,2026-04-04 12:45:50,purchase,mobile,whatsapp,143
user_id 31,2026-04-04 17:47:39,purchase,web,instagram,301
user_id 31,2026-04-04 22:56:50,like,web,whatsapp,154
user_id 31,2026-04-04 22:27:55,like,mobile,twitter,27
user_id 31,2026-04-04 12:01:41,purchase,mobile,instagram,387
user_id 31,2026-04-04 05:36:41,purchase,mobile,whatsapp,483
user_id 31,2026-04-05 04:30:11,purchase,web,whatsapp,256
user_id 31,2026-04-05 16:20:06,purchase,web,instagram,146
user_id 31,2026-04-05 16:17:00,like,web,twitter,348
user_id 31,2026-04-05 18:29:13,click,mobile,youtube,482
user_id 31,2026-04-05 01:13:04,click,mobile,instagram,60
user_id 31,2026-04-05 21:58:56,purchase,web,youtube,552
user_id 31,2026-04-05 03:05:08,like,mobile,twitter,304
user_id 31,2026-04-05 13:55:34,scroll,web,whatsapp,60
user_id 31,2026-04-05 15:20:16,purchase,mobile,whatsapp,40
user_id 31,2026-04-06 20:59:54,app_open,mobile,whatsapp,299
user_id 31,2026-04-06 12:29:48,click,web,amazon,216
user_id 31,2026-04-06 06:44:58,scroll,mobile,twitter,302
user_id 31,2026-04-06 08:13:19,app_open,mobile,youtube,269
user_id 31,2026-04-06 11:54:35,like,web,instagram,242
user_id 31,2026-04-06 03:39:51,scroll,web,whatsapp,43
user_id 31,2026-04-06 19:01:58,app_open,web,youtube,99
user_id 31,2026-04-06 11:18:55,app_open,mobile,twitter,165
user_id 31,2026-04-06 18:37:23,app_open,mobile,amazon,30
user_id 31,2026-04-06 10:24:52,scroll,web,whatsapp,40
user_id 31,2026-04-06 09:05:57,scroll,web,youtube,229
user_id 31,2026-04-06 16:41:02,scroll,web,instagram,409
user_id 31,2026-04-06 02:12:51,scroll,web,instagram,280
user_id 31,2026-04-06 05:10:36,click,web,amazon,475
user_id 31,2026-04-06 03:59:03,app_open,mobile,amazon,567
user_id 31,2026-04-06 19:36:43,scroll,mobile,twitter,485
user_id 31,2026-04-06 14:42:18,like,mobile,whatsapp,564
user_id 31,2026-04-06 00:51:46,scroll,mobile,amazon,254
user_id 31,2026-04-06 23:33:13,click,mobile,youtube,468
user_id 31,2026-04-06 08:35:59,like,web,youtube,599
user_id 31,2026-04-07 20:02:36,click,web,whatsapp,586
user_id 31,2026-04-07 07:50:47,app_open,web,amazon,516
user_id 31,2026-04-07 23:16:55,purchase,mobile,amazon,166
user_id 31,2026-04-07 16:03:11,app_open,mobile,instagram,424
user_id 31,2026-04-07 15:19:24,click,mobile,instagram,346
user_id 31,2026-04-07 19:34:01,app_open,mobile,twitter,305
user_id 31,2026-04-07 04:52:15,scroll,mobile,amazon,507
user_id 31,2026-04-07 22:15:21,click,web,instagram,216
user_id 31,2026-04-07 14:59:33,scroll,mobile,youtube,241
user_id 31,2026-04-07 03:19:01,app_open,mobile,twitter,441
user_id 31,2026-04-07 07:49:59,click,web,amazon,174
user_id 31,2026-04-07 23:38:13,like,web,amazon,25
user_id 31,2026-04-07 17:33:02,click,web,instagram,143
user_id 31,2026-04-07 01:40:05,purchase,web,youtube,525
user_id 31,2026-04-07 08:43:26,click,mobile,twitter,503
user_id 31,2026-04-07 20:54:07,like,web,youtube,355
user_id 31,2026-04-08 06:24:21,scroll,web,whatsapp,36
user_id 31,2026-04-08 08:23:36,like,web,amazon,391
user_id 31,2026-04-08 02:25:28,like,mobile,twitter,408
user_id 31,2026-04-08 21:25:39,purchase,web,instagram,110
user_id 31,2026-04-08 22:31:03,click,web,twitter,386
user_id 31,2026-04-08 22:38:26,purchase,web,amazon,50
user_id 31,2026-04-08 13:00:23,app_open,web,youtube,89
user_id 31,2026-04-08 17:39:01,like,web,whatsapp,285
user_id 31,2026-04-08 15:20:12,app_open,web,twitter,23
user_id 31,2026-04-08 19:41:15,purchase,mobile,whatsapp,234
user_id 31,2026-04-08 07:57:27,app_open,web,youtube,373
user_id 31,2026-04-08 22:23:31,purchase,mobile,youtube,459
user_id 31,2026-04-08 00:03:07,purchase,web,instagram,64
user_id 31,2026-04-08 15:33:09,scroll,mobile,youtube,107
user_id 31,2026-04-08 20:40:54,app_open,web,amazon,516
user_id 31,2026-04-08 03:46:49,click,web,youtube,566
user_id 31,2026-04-08 09:32:46,purchase,web,youtube,42
user_id 31,2026-04-08 04:26:11,app_open,web,instagram,433
user_id 31,2026-04-08 23:26:12,click,mobile,instagram,451
user_id 31,2026-04-09 14:22:44,app_open,web,twitter,99
user_id 31,2026-04-09 10:42:42,purchase,web,twitter,85
user_id 31,2026-04-09 13:19:26,scroll,mobile,twitter,406
user_id 31,2026-04-09 15:14:27,click,web,instagram,285
user_id 31,2026-04-09 15:26:51,purchase,mobile,amazon,263
user_id 31,2026-04-10 00:50:27,app_open,mobile,whatsapp,300
user_id 31,2026-04-10 22:07:29,click,mobile,instagram,560
user_id 31,2026-04-10 02:10:27,like,web,twitter,335
user_id 31,2026-04-10 19:33:29,app_open,mobile,amazon,476
user_id 31,2026-04-10 19:39:34,click,web,whatsapp,175
user_id 32,2026-04-01 08:51:07,click,mobile,twitter,163
user_id 32,2026-04-01 04:10:20,like,web,amazon,203
user_id 32,2026-04-01 09:32:32,purchase,mobile,twitter,109
user_id 32,2026-04-01 01:31:17,like,mobile,whatsapp,540
user_id 32,2026-04-01 05:17:03,app_open,web,amazon,430
user_id 32,2026-04-01 08:39:19,like,mobile,instagram,416
user_id 32,2026-04-01 13:06:52,purchase,web,youtube,424
user_id 32,2026-04-01 06:21:30,scroll,web,youtube,410
user_id 32,2026-04-01 15:37:17,app_open,mobile,whatsapp,549
user_id 32,2026-04-01 13:42:04,purchase,mobile,twitter,434
user_id 32,2026-04-01 17:42:36,purchase,web,youtube,546
user_id 32,2026-04-01 07:33:40,scroll,web,whatsapp,525
user_id 32,2026-04-01 01:27:45,purchase,web,twitter,475
user_id 32,2026-04-01 17:02:15,click,mobile,youtube,110
user_id 32,2026-04-01 02:17:40,like,web,youtube,88
user_id 32,2026-04-01 13:45:16,scroll,mobile,youtube,553
user_id 32,2026-04-01 23:11:28,app_open,web,instagram,137
